# x0,tempo, beats, chroma_stft, rmse,spectral_centroid, spectral_bandwidth, rolloff,zero_crossing_rate, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13, mfcc14, mfcc15, mfcc16, mfcc17, mfcc18, mfcc19, mfcc20, y0, y1,y2,y3
0.000000000000000000e+00,1.525204446430137084e+00,1.246311217014287376e+00,6.501150976317462415e-01,3.858440982452166490e-01,-1.189372211739484070e-01,9.021766295868222096e-02,3.591502540972318219e-02,-4.420678710757046104e-01,2.927949508376461174e-01,-3.570639218777960644e-01,-7.312957937891621796e-02,1.395885267997076129e+00,3.363282052512754916e-01,1.072980694873928664e+00,4.014666159690344349e-01,8.206274236494137675e-01,1.945519130615159797e-01,1.041617054137527587e+00,6.971975581514668063e-02,6.494154163415005732e-01,-8.079309171248699739e-01,-6.880919577800376219e-01,-4.643796294486456921e-01,4.346310806511424762e-01,-7.040529964019150155e-02,-2.609843076709590926e-01,7.207894219791479706e-01,-6.294957691314330417e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.662637956004184292e-01,2.160654348670006109e-01,3.332397937990506098e-01,5.664381363987268658e-01,6.543537411938167292e-01,8.616661559026036477e-01,5.011892494239886808e-01,4.616293409291294947e-01,9.072867352121171125e-01,-5.239241538476850923e-01,-3.766326205699892515e-01,-1.644027800378376591e+00,5.755611972381998731e-01,-1.171743943942249677e+00,9.205924950412501806e-01,-6.674909790228977791e-01,6.495536622114038705e-01,-8.158113928764259004e-01,9.947960700446668580e-01,-1.113356456059669375e+00,3.839040924111551678e-02,-1.170029937126022102e+00,-4.023835438958860838e-02,-1.427013756998969374e+00,3.023145091939031803e-01,-8.886794454491583339e-01,3.389243436276109800e-02,-3.149875372840096333e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-1.328570920312272197e+00,-1.088912555852896036e+00,-8.960230179288286578e-01,-5.144505644778651909e-01,-1.093448469175983817e-01,-6.720374243971637129e-02,4.671008797776467908e-02,-3.431130563929855048e-01,-2.681224231521556201e-01,4.636856202755901268e-02,-3.146027858895683593e-02,2.678310209983619794e-01,-1.511435630999252488e+00,-2.850292515545262834e-02,-1.348868388514331551e-01,3.233788711158670781e-02,-6.733943835741044159e-01,-3.003974814919815328e-01,1.992833753192898294e-01,1.056878587280095233e-01,9.472308983732510290e-01,-1.235953058452687436e+00,7.736407267340651428e-01,-3.947604962826576358e-01,4.990699103362514211e-01,-5.997606009263516391e-01,1.479908926037715844e+00,-6.077745695972197604e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.905707828662458470e+00,1.864458686302659540e+00,7.381704294793450805e-01,3.405456130275555382e-01,5.683136623206462845e-01,7.001727045612958777e-01,8.016887627727319332e-01,1.453743580807267122e-01,5.840285740346397025e-01,-7.540618312955605917e-01,4.463084955343214477e-01,2.467159887172610144e+00,-8.086078424481871751e-01,2.102244670033006635e+00,-5.726626453380248005e-01,1.123383863474562760e+00,-1.108726118111723613e+00,7.468491653189602841e-01,-2.029194112589741028e+00,4.266189961516047569e-01,-4.080584662171126697e-01,6.253377645604630830e-01,-2.349800217802075597e+00,1.267399027201307815e+00,-2.578929334187430311e-01,-9.391445346017134321e-01,-5.720382381581529119e-01,8.809626920561282049e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.905707828662458470e+00,1.727092582016354738e+00,1.004251575229487825e-01,-4.799161805923026769e-01,-1.132031818716334515e+00,-1.099500893188459116e+00,-1.074160124144713846e+00,-1.110535924212098235e+00,-4.027753054883651540e-01,1.426437616760042992e+00,-2.938602402390572133e-01,-1.808207540058629492e-01,1.421496085533458520e-01,2.637772162135932352e-01,1.018561661541766750e+00,3.362024904522199487e-01,7.789850120573301728e-01,1.251550703651347837e-02,4.554810142938056083e-01,-2.567300138852139924e-01,-5.684834436313866007e-02,-1.019464282240596598e+00,-1.668306679603200893e-01,-1.118711557478303975e+00,-4.813935421871853304e-01,-1.132278149419276181e+00,-3.934362533683442020e-01,-1.124886264649072931e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.836942997331734273e-01,4.221145912964579527e-01,5.958496459072691875e-01,2.492047727414747893e-01,7.444790415464178635e-01,9.135667751737100994e-01,9.933511255231013415e-01,2.680643134425274576e-01,6.096835182285217369e-01,-8.272479605243738821e-01,3.606487121475722701e-01,1.301110024925871578e+00,-5.031585095207526948e-01,2.037096153230115281e+00,1.688410292566856763e-01,1.884825975617670180e+00,-1.486009813276237157e+00,7.980916800855843984e-01,-1.711913246986111359e+00,1.332780007968370928e+00,1.586441860691250316e-01,5.361631671716188263e-01,-2.448038590006298865e+00,2.360604316145465731e+00,-5.915901397447020926e-01,-9.432858825586066809e-01,-1.186592093913948265e+00,9.109627686801722302e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.138319229196111504e+00,-1.020229503709743746e+00,-2.912841587953298728e-01,1.071457469911176075e+00,1.105950650104326333e-01,5.869533018994024104e-02,1.215403589489228581e-01,2.249420125418333596e-02,8.328216450368183255e-01,-1.813988569583165622e-01,-6.614921636546022832e-01,1.120697051635542341e+00,-3.742468094255927968e-01,1.334793510069351430e-01,-1.062961325262893331e+00,1.005821032189622155e-01,-9.692075668659414500e-01,2.682466011061021005e-01,-1.236801740185451193e+00,7.317812416796647401e-01,-8.461526641036858365e-01,6.924641498653879568e-01,-1.102512489338340063e-01,7.207165504296431102e-01,-1.083447906820671713e+00,6.531393895561596885e-01,-1.454504548632827854e+00,-8.535809507083840231e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-8.000940005451593340e-01,-6.081311908508288955e-01,-7.638193490146159004e-01,-1.685946126093896602e+00,-1.051981063686822981e+00,-9.659307168527631049e-01,-1.026855370748152696e+00,-9.158897515574915271e-01,-2.442932452707662794e+00,9.095477925887127668e-01,1.367546246380925978e-01,-4.820458271944531858e-02,1.941597367193579060e-01,-6.022694052411119436e-01,8.722782783373366211e-01,8.143418340141435341e-02,1.635480506885387042e+00,4.347796070514990674e-02,-9.192303841434051881e-02,-4.696666838486337481e-01,1.040468967074829054e+00,5.523947258962885742e-01,1.886561323379315036e+00,8.647825386664154124e-01,2.261398526982232760e+00,1.336446636957860257e+00,9.915663541609769371e-01,-1.160188872258639536e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.033352778925126447e+00,-8.828633994234387217e-01,2.163916241140529384e-01,-5.962895739447549026e-01,-2.022655869846591015e-01,7.099568269923967057e-02,-3.655298099346551699e-02,-4.026361042537286994e-01,-1.635992500966078345e-02,3.426410220677989504e-01,5.377803356802111218e-02,4.299475984318856248e-01,-4.539515141542388998e-01,1.103319533503192007e+00,-4.855847817136604294e-01,1.057331506721733261e+00,-9.546380359402294458e-01,1.161894277980978663e+00,-4.120946518045863205e-01,9.631893647682668660e-03,-5.656674256944532742e-01,2.123771969156603989e-01,-3.338467587209499321e-01,7.018897266455952355e-01,1.405732955688611396e-01,1.223766757632176017e+00,3.840797673204073837e-01,1.048277741373892624e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.836942997331734273e-01,4.907976434396104648e-01,3.467514612584834399e-01,-5.353115211211005864e-01,1.372383448599804323e+00,1.672013810162179315e+00,1.420753437493450511e+00,9.905595931689702427e-01,4.523819603924021937e-01,-1.181761349336769351e+00,7.423046207434490507e-01,-9.300489358281459618e-01,1.035724869009508442e+00,-1.035857248710631229e+00,1.440612922905726290e+00,-8.689087462828557484e-01,1.186180408397886632e+00,-1.639839835857516137e-01,5.335271050816218219e-01,-9.729551240686729052e-01,3.524496597731414244e-02,-1.608953770156276997e-01,4.633634617025706448e-01,3.937494453112402176e-02,9.496450156292469691e-01,-3.041328245729192914e-01,-4.495952778828385399e-01,-2.109823828902085419e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.340568836927968466e+00,2.413923103447879193e+00,-5.926528777961500433e-02,2.859811175352017787e-01,-5.627586615524104996e-01,-8.997459211588829664e-01,-6.161781081446139341e-01,-1.145809912041342027e-01,5.181765990261701926e-01,1.284013052532462007e+00,-1.840832390639749683e+00,-2.288799859168869077e-01,-1.260455455832685479e+00,-5.843247418762147483e-01,4.686415205554048669e-01,4.132147851750085921e-01,-5.339482141903078016e-01,1.097905142471741646e+00,-8.180841027696463819e-01,3.888850440885290305e-01,-8.447540164444378163e-01,-1.967934249353881643e-02,-4.494818362627682751e-01,4.172982755313575653e-01,-1.082325371636424505e+00,1.862363004749677947e-02,-1.996136862670805923e-01,-1.387487737755360495e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-2.118762115869814722e-01,-2.647159301350666127e-01,-3.776563546060393017e-01,-2.028476245374399856e-01,2.413355359134723432e-01,3.614834928458884322e-01,1.439521413260387017e-01,8.283811859433838631e-02,4.165994208603232551e-01,-3.145779942072422508e-01,-4.241739742060329221e-01,-3.841307443693982304e-02,5.937995286059143396e-01,-1.270778994370179715e+00,7.912357559915739191e-01,-1.094821382198449378e+00,5.545212370788639156e-01,-3.233184230493314493e-01,4.276071843515867887e-01,6.724937304047988451e-02,1.262617819318150980e+00,-1.809510631643853895e-01,1.375076653124911674e+00,-8.019529596866983301e-01,2.433857274589992514e-01,3.962749668162985350e-01,5.326303359542430282e-01,-6.416653288858441551e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.118762115869814722e-01,-5.866677370560922922e-02,8.169486521483558528e-02,6.311855105390852261e-01,-4.916896955342589526e-01,-4.496817568822051303e-01,-4.523926295521767393e-01,-6.617105204387334627e-01,2.682031589588437237e-01,4.296794230415559857e-01,-4.383315053714181841e-01,1.134480946523819922e+00,8.518023474485569846e-01,3.637066522314794659e-01,-1.366716863754090933e-02,8.626098902919636657e-01,-8.716938380139772624e-01,8.300453250972327224e-01,-5.119343078493576726e-01,9.476225252222015838e-01,5.943810767917764304e-01,1.525779252661182417e-01,3.359694548155296445e-01,5.870622623940012774e-01,1.790594736913641571e-01,5.088176084279293354e-01,1.268991105830165278e+00,4.035858068423820444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-1.033352778925126447e+00,-8.141803472802863206e-01,1.464728179779247297e+00,1.394472601247212618e+00,2.078571392722850797e-01,-4.000054240713159237e-02,1.235728794925301660e-01,2.971250951343776259e-01,1.016901072083992830e+00,-1.554065101676039840e-01,-1.304497804315896126e+00,1.837925253840855255e+00,2.696292585067826542e-01,1.049281975055919691e+00,-1.043292647092541214e+00,1.112803152806919549e+00,-2.425612946029945260e-02,1.401264734510296650e+00,1.982070317008919613e-01,1.597773766437797116e+00,-9.419426070090127778e-01,7.095954160300104174e-01,-3.876901568620493843e-01,5.513582568214232538e-01,-7.356460290207510466e-01,-4.561437118410575642e-01,-7.218770351058863000e-01,-2.040661255088970782e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.189466167989852163e+00,1.246311217014287376e+00,-2.982550740271454615e-01,-1.165269876002779093e+00,-1.302730523332183976e+00,-1.713369918994825269e+00,-1.328992792939217793e+00,-8.214997720285729388e-01,-1.150693238522755735e+00,1.711223947025385828e+00,-4.273396115394150624e-02,-4.716041325000711049e-01,7.902259900998097608e-01,-9.540943909196222261e-01,9.264794278883718009e-03,-1.049405385882595576e+00,9.156657861894403894e-01,-1.133229989335984289e+00,-5.719969978372392294e-01,-1.136974216768983137e+00,1.729906661089849196e-01,-1.701314397058512062e+00,-2.309568209541400241e-01,-5.421433579592008778e-01,6.275282921650991996e-01,-3.813432706900550251e-01,5.852340443388921454e-01,-5.743686508272356495e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-3.140029906572273932e-02,1.473823827238481543e-01,7.857873127796478618e-01,4.714769391358569761e-01,1.715872785229553887e+00,1.926556163737012328e+00,1.777087803754213713e+00,1.043805992693237927e+00,9.333821377157196508e-01,-1.550762169977410343e+00,1.194864206875684953e+00,-8.025754160667806225e-01,9.488419711994786621e-01,-5.491132388436515965e-01,1.046044207288911787e+00,-4.596725571602880422e-01,1.464865217996812241e+00,-2.396112670718338611e-01,4.648653757226549610e-01,-4.635366185920806181e-01,7.073958542307712261e-01,-2.030886331190840388e-01,6.341543319236050413e-01,-5.836428846925904024e-01,1.398646263035130399e+00,3.282650942990715803e-01,1.292113942743998711e+00,9.782045227458391334e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.910321427096017377e-01,6.968467998690678344e-01,-1.073495682005947804e+00,-9.935748509143225160e-01,-1.129865565652213633e+00,-8.508647517007785765e-01,-1.172142750137865619e+00,-1.161640054607169903e+00,-1.107698918543818856e+00,8.573715972335166358e-01,1.194687433224372208e+00,-2.920613332479643498e-01,-4.657850845856163491e-01,1.208545916338138876e-01,5.739388520248094316e-01,-1.862873814598939304e-01,4.208979674995484421e-01,-4.790707023991355173e-01,-6.223645571907555629e-01,-1.470865920583927511e-01,-9.674391584665767985e-01,-2.109685821548170193e+00,-2.097154067204494154e+00,-2.152427137760532627e+00,-2.532467657255655924e-01,3.723116289567439674e-01,9.501601741880035812e-01,-1.519245433909822918e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.662637956004184292e-01,1.473823827238481543e-01,8.300438475878433309e-01,4.134966547797413322e-02,1.003322865328176716e+00,1.327824031542384597e+00,9.836534078230179112e-01,7.573325549820214553e-01,6.844711715899964855e-01,-6.983187242287718366e-01,7.162358716445409446e-01,-9.685135756002986041e-01,4.437516810690022573e-01,-1.239057504163140422e+00,6.826396920906809829e-01,-1.122044738876053938e+00,3.741185649987650852e-02,-1.323747247437664143e+00,3.232579865423708676e-01,-1.266866405423673791e+00,2.154805165994711780e-01,-9.687583681891328569e-01,5.205875851700577650e-01,-1.341019399065154660e+00,-5.541353114580672284e-02,-7.036524488968404212e-01,2.268255770889865408e-01,-3.285870764963053081e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.240122253535872465e-01,6.968467998690678344e-01,1.128763586990093382e+00,2.198923107948231426e+00,6.312471065321038077e-01,5.095656923548703698e-01,7.548867338723289633e-01,6.829137292509812607e-01,1.332453399332033550e+00,-4.857566924848263912e-01,-6.949944523160331844e-01,9.310927065539149616e-01,-1.172449421980283901e+00,1.367578449801654106e+00,-1.104505534326142735e+00,1.788941322931352884e+00,-2.910501820232776482e-01,9.984896717923005260e-01,-2.165296949902085211e-01,1.273853832325763769e+00,-8.762950636755046929e-01,1.635347614118530579e+00,-2.796582307376445087e-01,1.852251879520649736e+00,7.205367790659028548e-02,7.983572996895318408e-01,-2.039153059402226686e-01,1.009660432194440460e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.836942997331734273e-01,2.847484870101530396e-01,-1.449427202505334744e+00,-1.306698309849912532e+00,-7.490269332200898411e-01,-1.103856405701096666e+00,-8.262196460233469653e-01,-2.987660832979477377e-01,-1.343897838335478934e+00,8.631821293559337471e-01,-5.097569519177929109e-01,-1.524552812951888714e-01,-1.504574238845088341e-01,-8.556533911832540085e-01,-2.990364302477852010e-01,-7.916462172174929535e-01,5.067818391249784282e-01,1.173968872595867879e-01,5.419534949209482422e-01,-7.534023230905378954e-02,3.361510804174417388e-01,-6.652187006584597828e-01,6.910892247778199771e-01,5.105848608231994962e-02,9.808403745901608239e-01,2.166942068038740787e-01,1.207900728666318368e+00,2.714556377429004352e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,-3.140029906572273932e-02,1.473823827238481543e-01,1.215037120388206549e-01,-6.602471119305164393e-02,-1.660158139120422871e-01,5.753396088313781492e-02,5.783584055724686835e-04,-3.512817087734708132e-01,3.121744595544058143e-01,2.670193654323116395e-01,-1.158472951353983343e-01,8.165510780405359492e-01,-8.825745126839682486e-01,8.098698087378145560e-01,-3.335868184060705732e-01,9.639293420147745373e-01,-6.172364635539708821e-01,1.129006252528532261e+00,-5.697182747026723337e-01,1.068248766382104087e+00,-7.390663720590116836e-02,3.249729750283400498e-01,-9.509148373442414259e-01,8.278047222467000976e-01,-7.850906100763935802e-01,1.117380986458606396e+00,-8.829768387665282159e-01,-1.474512781169301234e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.295138176243975314e-01,-5.394481387076763834e-01,-7.754929113698351140e-01,-1.685113927647415633e+00,-1.635438437084673069e+00,-1.606433033612316486e+00,-1.728653361745225769e+00,-1.472399216184878235e+00,-2.631171443761675111e+00,2.088026469175338296e+00,1.160370256834715175e+00,-4.470255748363351489e-01,-8.063652190429386468e-02,-6.792704436428723680e-01,1.462870503041258929e-01,-9.220685912483955748e-01,7.388841960170051681e-01,-1.198355040910179969e+00,-3.605003380899554632e-01,-1.722961300810334606e+00,-5.970218410072981596e-01,-2.592525197455726182e+00,-9.320382385681559301e-01,-2.484079451701500574e+00,-8.910647564598094261e-01,-1.012641157399615910e+00,8.097077556631578077e-02,-1.356760318636241469e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.295138176243975314e-01,-5.394481387076763834e-01,-8.700659577070963824e-01,-2.215159974299107104e-01,-1.154607236503297996e+00,-1.218486869754903834e+00,-1.026212099618659890e+00,-1.169198060179800436e+00,-5.644262100429841000e-01,8.282926698062298421e-01,-2.671513875978078767e-01,1.402456452363609163e+00,1.800306167503680665e+00,-2.667410876868027136e-01,1.370993425117221332e+00,-7.894500668223488615e-01,2.112668656562028402e-01,-1.248921051190159393e+00,6.913272478776477659e-01,-8.757546717745900988e-01,7.636113517170777243e-01,-6.962840721964050905e-01,1.353881963522346243e+00,-1.403499898982259353e+00,-1.603767580878852295e+00,-1.861467453909812386e+00,4.672837877593470357e-01,-2.326553378018657858e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
