# x0,tempo, beats, chroma_stft, rmse,spectral_centroid, spectral_bandwidth, rolloff,zero_crossing_rate, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13, mfcc14, mfcc15, mfcc16, mfcc17, mfcc18, mfcc19, mfcc20, y0, y1,y2,y3,y4,y5,y6,y7,y8,y9
1.000000000000000000e+00,1.076660156250000000e+02,5.300000000000000000e+01,4.129413593166127994e-01,2.624137103557587225e-01,3.702987868728140711e+03,3.431805840865443770e+03,8.073092849778686286e+03,1.494764203995743168e-01,-5.919768395857438747e+01,4.525197334757420720e+01,3.683773373217768210e+01,1.568174038045539120e+01,1.564353529480552929e+01,1.682025018617453904e+00,7.307880640961490037e+00,8.833310331221023048e+00,5.848405967157606078e+00,8.018320242530327491e+00,-2.257629073428304434e+00,1.909457352741330327e+00,-9.208444798404343823e-01,3.296103025658667779e-02,8.709273441394387028e-02,-8.329024176424043580e-01,5.581454526810829542e+00,3.830308377338841552e+00,5.577997563034540640e+00,4.921803786259661528e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.910290948275861922e+01,4.300000000000000000e+01,5.392599039425700624e-01,1.940272599458694458e-01,3.724682371113102818e+03,3.205007334221369547e+03,7.641453793174341627e+03,1.727574587606424128e-01,-2.376718718243862583e+01,4.371915971150799152e+01,3.055735016189621334e+01,2.650572930326291043e+01,4.336460577345158107e+00,2.191222387457406384e+01,2.575589961509450188e+00,6.993104342210502367e+00,-1.492352873786815692e+00,4.586284429215375269e+00,4.185628752362988148e-01,2.463628023201295925e+00,-4.076438017001808412e+00,-2.016698799353535243e+00,-3.562497307318506223e+00,-1.275791535959401868e-01,-2.478009344923333135e+00,-1.038199690528657682e+00,-4.766069850253082940e+00,-2.610829627537104791e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.845703125000000000e+02,9.400000000000000000e+01,5.418471191394912401e-01,1.181581839919090549e-01,3.048391495114448389e+03,2.358808568048541929e+03,5.662390760297746965e+03,1.965403837316176405e-01,-5.870028985998265370e+01,7.056062380787211907e+01,-1.942604460425313562e+01,7.360168084052888560e+01,-2.777086226115559953e+01,2.376347858065167884e+01,-1.790904998245407498e+01,2.123208656582832887e+01,-1.695049337203137441e+01,1.614233819961491179e+01,-1.523160244838498301e+01,1.487454873812241374e+01,-1.871263850062787526e+01,1.131126751379930440e+01,-1.464285510916867317e+01,4.311187229555408784e+00,-1.272588774616868434e+01,1.171770984909821234e+00,-8.019719141199461276e+00,9.256156167289562031e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.033593750000000000e+02,4.800000000000000000e+01,3.934043368042178246e-01,2.107419222593307495e-01,3.759753678788825255e+03,3.293733612733251448e+03,7.855044168289229674e+03,1.776742846604101866e-01,-4.425750008717145079e+01,5.132967123555840772e+01,2.498978747026372815e+01,1.215671509767190983e+01,1.086781920856476269e+01,7.608527987653740610e+00,8.211717528391423215e+00,-7.704730121955775113e-01,5.949145451031687237e+00,4.762196372486891427e+00,-2.508047105934168020e+00,1.321999299749524237e+00,-1.947375020302269277e+00,-4.484692699737629629e-01,2.339771099120179498e-01,-2.005987820714207892e+00,-1.966860525848702412e+00,-1.036370286288564424e+00,5.149160852182194104e-01,-3.848579283631081149e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.076660156250000000e+02,5.300000000000000000e+01,5.069512173012199474e-01,1.089608073234557967e-01,3.079008792734884082e+03,3.220864969614586698e+03,7.003174319429663228e+03,1.070779617356811264e-01,-1.449509895441361493e+02,6.667022025036909838e+01,4.428196412998820364e+01,2.253144235086822533e+01,6.524136033710813187e+00,8.851088852209263891e+00,1.189410039986494105e+01,5.836306348876826533e+00,3.045647518819426747e+00,6.454482324945550964e+00,3.564435219671464150e+00,2.523938042447926300e+00,3.831444976306768169e+00,3.721096513633705527e+00,6.823602493367516786e+00,5.071102187428127905e+00,4.795415043103938846e-01,1.083033413913036869e+00,1.953269777967425291e+00,-7.860091937183338873e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.230468750000000000e+02,6.000000000000000000e+01,3.698157717026622771e-01,1.387286633253097534e-01,3.043156270063175725e+03,3.000917106849202810e+03,6.838300316400202973e+03,1.435992828463622528e-01,-7.314878477651157596e+01,7.175091703873580684e+01,1.209208462697731079e+01,1.401532867931640780e+00,4.523657082637165594e+00,1.086597151684643947e+01,3.870973732168075276e+00,9.381759211902267470e-01,-5.983296621079857047e+00,9.038536277191596469e+00,-2.371235500836869736e+00,3.556294850175847788e+00,-1.441624556247567135e-01,3.115424767762609903e+00,-6.833053614584158608e-02,3.762393967519692128e-01,1.091590484189639998e+00,1.532250775267315568e+00,2.303902960755366713e+00,1.927814409027135190e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.076660156250000000e+02,5.200000000000000000e+01,2.502385913586068211e-01,1.105487942695617676e-01,1.336148289854549148e+03,1.554149821902300801e+03,2.751558361703028368e+03,5.873471664570433654e-02,-2.027917936601563156e+02,1.457671732039711685e+02,-2.359147704087714814e+01,4.785134456921405643e+01,-1.436257802386420046e+01,1.654348724164372841e+00,-7.065317345356771916e+00,-1.112227067413337700e+01,-4.596186230040342657e+00,-3.603300225242087151e+00,-3.795993583827129036e+00,2.045414226771938182e+00,8.483285637832815862e-01,-2.019235955738988064e+00,-1.035095499942706887e+00,-1.449279899524205106e+00,7.845456736777514095e-01,-4.022780035415240985e-01,-2.335868147207840639e+00,-2.007928175099831236e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.174538352272727195e+02,5.700000000000000000e+01,3.804424873478294278e-01,5.354058742523194053e-02,1.935576765383310885e+03,2.007518622183088382e+03,3.983150914431356341e+03,8.359435468266251945e-02,-2.565581357942812133e+02,1.031621501807671137e+02,-8.459723093034654084e+00,4.859404901334556826e+01,-4.177531192372776481e+00,1.733702989317965404e+01,-6.665130910214221771e+00,1.703821080612222261e+01,-4.596625738003757178e+00,5.318183774184471524e+00,-1.001345031308328792e+01,8.240794173267758538e+00,-6.192267703910665944e+00,3.438438646358153772e+00,-3.646009808722797008e+00,1.694155226154286709e+00,-5.411557712822776978e+00,-3.249126814196555024e+00,-3.868789959857504623e+00,-1.028208529224781786e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.076660156250000000e+02,5.300000000000000000e+01,4.493118365304101802e-01,2.073750197887420654e-01,2.722057084384580776e+03,2.569155880175183938e+03,5.469391927335284890e+03,1.445520359665247445e-01,-2.467606491396913171e+01,7.373995014692889072e+01,-1.156522157730687361e+01,2.839735972631990535e+01,6.239519016898782411e+00,2.464655288550978263e+00,8.632424942374486321e+00,1.231329138565302372e+01,-4.100419739001831765e+00,1.339423567298340778e+01,1.914625930118328823e+00,-9.754803026106515507e-01,6.060671025374158027e-01,2.366081767298696459e+00,-3.786755403071759396e+00,-9.272542879474300337e-01,-8.818673432553993941e-01,-3.493236910577843801e+00,-9.698865568231468393e-01,1.185340948369973529e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.722656250000000000e+02,8.600000000000000000e+01,4.493053806473440992e-01,1.525189727544784546e-01,2.454135359903636981e+03,2.820835869811917291e+03,5.582107912423809466e+03,8.757694586880804266e-02,-1.042214989775271619e+02,8.394380846795259288e+01,1.888449869158428740e+01,2.894894292518996082e+01,1.063558723988730037e+01,9.317761005601546742e+00,9.311914379501896377e+00,6.523709620783826324e+00,3.006249216483554587e+00,2.494034013666863281e+00,2.793679067670193028e+00,-2.013587587498637532e-01,3.106801338801758572e+00,-2.206266541321350250e+00,-1.741115400989445838e+00,-1.528363841099963150e+00,-2.692462778811328117e-01,-9.335506296344388000e-01,-9.448951061584304201e-01,-3.531781582463238589e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.291992187500000000e+02,6.200000000000000000e+01,3.585194014124718498e-01,1.319712996482849121e-01,1.923622473447672064e+03,2.314408808427896020e+03,4.493381162472184769e+03,6.821916420762381972e-02,-1.576992422434302625e+02,1.098375897509666856e+02,8.465789996962977071e+00,4.179845016260946267e+01,5.115768352740999170e+00,2.576177585138489334e+01,-1.296922549816970616e+01,2.206246006530365378e+01,-1.552022293970970424e+01,1.437248856341459025e+01,-1.192146242508622400e+01,1.160445674556193829e+01,-1.062316702102978994e+01,4.128474572947544274e+00,-4.055502413529864292e+00,3.466200049240377279e+00,-8.412673274923823996e+00,1.779552778828463522e+00,-5.240610851900371792e+00,-1.460878417702094367e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.291992187500000000e+02,6.400000000000000000e+01,4.150964578695561236e-01,1.081581711769104004e-01,2.825996741304221814e+03,2.680482804066029075e+03,6.233503973520947511e+03,1.204962479440789547e-01,-1.169378246060675224e+02,7.575969339783802070e+01,-4.227554908929413990e+00,3.731011591807471461e+01,-5.356429839231163115e+00,3.139529572003906566e+01,-1.218127423728067882e+01,2.293640502951807036e+01,-1.144496206944224070e+01,1.464705766811152721e+01,-1.306597990759257399e+01,1.342337936728328174e+01,-1.324812074901674563e+01,8.257849303837931032e+00,-1.525378754647539381e+01,9.842587131500204478e+00,-6.225198053919509533e+00,8.010872864769780222e+00,-8.037454948658183440e+00,4.407559218613934959e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
