# x0,tempo, beats, chroma_stft, rmse,spectral_centroid, spectral_bandwidth, rolloff,zero_crossing_rate, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13, mfcc14, mfcc15, mfcc16, mfcc17, mfcc18, mfcc19, mfcc20, y0, y1,y2,y3,y4,y5,y6,y7,y8,y9
1.000000000000000000e+00,3.187770772818566967e-02,1.460659217421615697e-02,5.369205009175404816e-05,2.186223676471781176e-05,3.961852995755681395e-01,4.166733441792341286e-01,8.166368002546708915e-01,1.856039919295598915e-05,-2.818300089060643207e-02,2.035323494166632607e-02,-3.007278218026536876e-03,7.555962500308988083e-03,-2.563133431297011551e-03,5.436502995889153219e-04,-3.303980531515356665e-04,-6.775759337629622733e-04,-8.786543878414301758e-04,-1.833301019429990674e-03,-1.998423641822751669e-03,-4.174015062344187208e-04,-8.818537907090014637e-04,-1.560440344440911734e-03,-7.398491480949479773e-04,1.001884162569031971e-04,-9.935569705092107962e-04,6.069288449426554343e-05,3.143435702313702833e-04,2.418541162066250574e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.050157018113013194e-02,9.520910596588324365e-03,7.688864464508424787e-05,2.194306980977602542e-05,4.556129640262156499e-01,3.375044845574113883e-01,8.230909674435274992e-01,3.145539674427084856e-05,-9.752879183928739315e-03,1.138619759011846345e-02,-7.347320246814904518e-03,1.197400911397079708e-02,-2.941181684899455036e-03,5.707878399469629681e-03,-2.014689276224549373e-03,4.504450931098385146e-03,-1.487443433367576819e-03,2.304714443878630708e-03,-6.788733873446725891e-04,1.884795287842893057e-03,-2.546701730570662299e-03,1.923765521516152118e-03,-2.553055187243475754e-03,3.761390073726729455e-04,-1.288949574611439981e-03,-2.267207901957772175e-04,-1.502628750542106160e-04,1.306399630374745213e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.690828108701734736e-02,1.265238359683427960e-02,4.865012025834209954e-05,7.345887396094513485e-06,4.012958812005341103e-01,3.663526827714610468e-01,8.381658809647597463e-01,2.150743442147021460e-05,-3.175401874131370678e-02,1.333537463700947175e-02,-1.805295077659168756e-03,8.555682713571240508e-03,-1.811060887449757531e-03,3.213351469311817414e-03,-4.336358487746059913e-03,2.947942758809780038e-03,-4.944279613334045219e-03,1.670663553815790068e-03,-1.863072417476410768e-03,6.432538267720039294e-04,-6.242164961104479989e-04,2.704075610501360523e-04,-1.234120190476178458e-03,6.762872162444060874e-04,-1.754974880676255953e-03,-1.865196903086988284e-04,-7.857990753275453108e-04,-3.692918182390842342e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.702182323920766946e-02,8.333102400279684616e-03,6.078979086762469557e-05,7.905918786326266231e-06,3.887651466915917897e-01,3.838405424350211370e-01,8.364995377498127826e-01,1.737074593902851734e-05,-3.429300777782752496e-02,1.186135586758504772e-02,1.186424999386103763e-03,8.161217826231886852e-03,-1.768269487045114247e-04,1.714616017767715654e-03,-1.190164416552404614e-03,3.693686256686343899e-03,-2.266674503239629428e-03,2.804258313729394471e-03,-2.901426531909358057e-03,9.334519900877202153e-04,-1.526883642145457831e-03,8.029211002205520779e-04,-1.770930142848632432e-03,5.071137588500408645e-04,-1.709261994662886024e-03,2.109232939333732055e-04,-1.622206747316258741e-03,-6.560426013186836667e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.384580680978400244e-02,6.601446260546327965e-03,6.861311926651863298e-05,4.286644664911619704e-05,4.213072661873081826e-01,3.662864352586421846e-01,8.293066728727911396e-01,1.465051338932294140e-05,-1.216965486955990348e-02,7.441571150615512373e-03,-2.182908648276931599e-03,8.699274148666016893e-03,1.026729074151638919e-03,4.073036599477335325e-03,-1.027579900057322762e-03,4.697484977801300900e-03,-1.511334631437864697e-03,3.049433472869831230e-03,-3.797318360860706165e-04,1.912552150070130890e-03,5.962583412514854122e-04,1.985712486347686670e-03,-3.561045839277095617e-04,1.839981907963705605e-03,-1.056710971640899017e-03,7.123451575810186252e-04,2.804495328314601582e-04,3.093827622706598657e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.477131263532827171e-02,2.486344358070665880e-02,1.477957910433495478e-04,1.307281088532459828e-05,4.008686372454247082e-01,5.538903687101600637e-01,6.988332329986385316e-01,1.923622878989363319e-05,-1.823477117357667210e-01,8.408178727628541627e-02,3.138080464476425326e-03,9.801870748098231653e-03,2.879700166436760869e-03,7.634970130803302472e-04,-3.265601479537945731e-03,-5.843107256161169912e-04,-1.363952991796982251e-04,1.582039721698978501e-04,-3.188908532521154190e-03,-3.562492280572483218e-03,-3.571841923701591422e-03,-4.980916916317645188e-03,-2.995790377114986719e-03,-1.183321056793800547e-03,-1.301697347542062934e-03,-1.114058865611881454e-03,-5.634134633071539479e-04,-1.859480114375785045e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.323039396952662761e-02,1.107585852583060047e-02,7.321572177091629162e-05,1.507292994998682921e-05,3.832906879525436183e-01,4.153268728514868391e-01,8.236284938379555554e-01,1.828960193222606208e-05,-2.831964161611449579e-02,2.424756178502715520e-02,-4.732276716923111692e-03,5.567875166241892555e-03,-4.686700759522632528e-03,4.565637771945781596e-03,-3.544068592431878339e-03,3.709396985465704920e-03,-3.686691365886058617e-03,3.631196714730233494e-03,-2.752707539385960880e-03,1.925550175502409962e-03,-2.421638309947017533e-03,9.773646718399856513e-04,-1.659888001102493953e-03,1.084744464806737703e-03,-1.556686134820449343e-03,7.799351825521116032e-04,-1.129716191295798873e-03,-1.247727738462781717e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.843701276199681549e-02,8.562132003757251530e-03,5.676785833209721136e-05,1.616078525710428301e-05,3.758665300326302083e-01,4.136319261672001812e-01,8.287261238201728553e-01,1.367888853177114941e-05,-1.593620387781173250e-02,1.173804298607044119e-02,1.864993594219973476e-03,4.558003704333565137e-03,3.381166334745608956e-03,-7.507071618054042062e-05,1.716604147806313676e-03,5.214759885951702209e-04,-8.193939820253515194e-04,4.756286407536009148e-04,2.030331334724703053e-04,1.108215895069443734e-04,8.036406881018976964e-05,-1.622678652653987018e-04,-2.500032844563683976e-04,7.959634346884582789e-05,-3.310563120615629337e-04,-6.574706735955417091e-04,-8.850697543212527241e-05,-7.062904304199154638e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.279571091258295393e-02,1.066570477745740729e-02,1.295195635609826615e-04,1.488994960545300317e-05,3.935246038354911491e-01,4.965955218039033725e-01,7.643680198973311635e-01,1.715388528562854004e-05,-1.040982777511307161e-01,5.166762254621766470e-02,-1.269686330659236658e-03,9.260806975538221283e-03,-8.966570033133749421e-05,4.654332517927672712e-03,2.494142677662439592e-03,1.451853359253261382e-03,6.097850538760242510e-04,2.256738045859693533e-03,-1.681826796055502856e-04,2.714366844939446709e-03,4.570953823191382351e-04,1.652095633065178422e-04,2.801241360748217901e-05,-1.102275526929800790e-03,-6.294036149620271066e-04,3.015638093107716913e-04,1.989266222455990808e-04,-1.084818582813061247e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.842511912256466350e-02,8.784784837949984049e-03,4.467029268196549379e-05,8.933669665347682547e-06,4.378013505442280850e-01,3.817360442188793557e-01,8.118872346513141824e-01,3.043485786952603725e-05,-5.017578604274881837e-02,1.771434941612414632e-02,-8.338995325160872274e-03,7.570844217664769206e-03,-2.400636776926987417e-03,4.320087881767713765e-03,-1.168804635058918063e-03,5.136250204020554981e-03,-1.037499552621230130e-03,2.855247283865838381e-03,-1.509654261550633179e-03,2.090279875979107835e-03,-9.825299354074485455e-04,1.054811483855898607e-03,6.143898620309756970e-05,6.627986099186765779e-04,2.518303517048514194e-04,9.517641467185359921e-04,-4.145426406854823176e-04,2.254029960294576230e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.675420768547706413e-02,8.377154497939397551e-03,7.267497842382544186e-05,1.170861662094625243e-05,3.772856169500034551e-01,5.091308051261653755e-01,7.699495344406491748e-01,1.230879723736273491e-05,-6.675397850414746537e-02,2.561809448298043440e-02,9.863254816772510855e-03,5.725002411301390384e-03,4.129196785519741175e-03,1.667598272424017326e-03,1.616176099384433610e-03,8.902890138208114116e-04,-9.228409495173441664e-04,1.911636563044819784e-04,2.045360700135587066e-04,6.205882824241301318e-04,3.112265248739517066e-04,-7.675208846870483883e-04,-1.995649504250422181e-04,1.268597907592259753e-04,-1.800496448492534189e-04,-5.232044147167049745e-04,8.297253892338731212e-05,-4.116528960349148669e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.325491002591283107e-02,1.166352385299660593e-02,9.902325584330374034e-05,1.581969726022899127e-05,3.671245740576314365e-01,4.385790195710765893e-01,8.179986598240306384e-01,1.324403230405944566e-05,-4.824192669257359317e-02,2.467136175523986646e-02,-9.575633422064626366e-04,8.682935674668757625e-03,-1.101817828018261756e-03,5.331051817847867400e-03,1.544066377971971347e-04,3.683043828614311708e-03,-5.111758676701294276e-04,2.409642019428429819e-03,-6.655598978096222487e-04,1.324749067900328004e-03,-1.227350575931335924e-03,7.592314256679372816e-04,-1.184142394595250362e-03,5.995617888963072561e-06,-1.046559981215826546e-03,-1.514523138072900485e-04,-7.855673785370101501e-04,-6.047579155670630658e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.046124510379887712e-02,1.461771375018883559e-02,1.514523076350253092e-04,2.614390188936540247e-05,4.044811503729209279e-01,5.836631053658252188e-01,6.811106113031314413e-01,1.668393806565172659e-05,-1.550389552129583515e-01,7.877535274455768621e-02,6.152326968844433128e-03,1.357937649431683810e-02,5.316157983774106623e-03,6.801034273267978630e-03,5.520727440965084339e-03,3.674063299750299216e-03,-5.530096252382407478e-03,1.124316271055675939e-03,-3.934803633332064482e-03,-1.816342508502092950e-03,-3.171036457020142557e-03,-2.719961161824088324e-03,-3.894540533307912309e-03,-2.143962414317540470e-03,-4.982369501690407697e-04,-2.172097068384121719e-03,-1.350646739002770054e-03,-1.054268541373383321e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.579295104399668276e-02,1.275680756940635908e-02,7.151634076693625926e-05,1.237165902678329021e-05,4.158378684537405445e-01,3.917776586582736864e-01,8.195001486983768402e-01,2.225966821869992471e-05,-2.873226126204099506e-02,1.667549170329993627e-02,-5.158055495336498313e-03,5.654558523086695120e-03,-1.187817800288119277e-03,2.270785477768766814e-03,1.532690868289905976e-04,1.969930189183953604e-03,-3.714150022588875153e-04,6.600399841142366763e-04,6.433844921098822410e-04,5.788288693228897105e-05,1.534876335268601415e-03,5.091839259548389205e-04,1.211766236221553140e-03,8.745041677070744795e-04,-1.258789252577970650e-03,7.141565478270680764e-04,-1.359665787767458552e-04,-5.717046493673361347e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.416376524105928021e-02,6.698229792730245151e-03,7.604992161978830123e-05,3.841694137164682570e-05,4.012499562675062581e-01,3.631528758900455234e-01,8.406108796347021572e-01,1.879286928951082606e-05,-2.310489963234960641e-04,1.046085607952690344e-02,-2.265243172207023932e-03,7.952319601580848732e-03,-2.734243718306223121e-04,4.848545968148726230e-03,-1.187517547480753353e-03,4.669477152019148140e-03,-1.385142722759621697e-03,2.969127246248378250e-03,-1.288117643225220781e-03,1.988963382830543584e-03,-1.367251637606537113e-03,7.075920223201013310e-04,-9.439267028006131585e-04,9.235301196383999787e-04,-9.188691667290632822e-04,3.182081208859570062e-04,-4.286763546043578809e-04,2.835091336319766177e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.788372910863966617e-02,1.339160877233316720e-02,9.356960996336417173e-05,2.550681821260573093e-05,4.111616538831493473e-01,3.881186597676380412e-01,8.237608763022183922e-01,2.123670377740500027e-05,-1.748458376665137926e-02,1.688983682274732695e-02,-5.147123429125457367e-03,9.686038713325640856e-03,-5.530460808414783313e-04,4.660044316156171894e-03,-1.124787279719111511e-03,3.687211356077458452e-03,-1.875354886848253771e-03,2.276875406568151794e-03,-1.516871277659958975e-03,2.145863115679863282e-03,-1.699593992835150141e-03,5.151327175359782934e-04,-8.130589198222168412e-04,1.009282800443578624e-03,-1.151278739324810728e-03,7.037095882061423840e-04,-7.648558861600470295e-05,8.559358402677938720e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.603541605943827053e-02,7.688854735293829470e-03,5.740360653420003423e-05,2.169191718383358118e-05,4.080470143230525149e-01,3.719964592385002766e-01,8.334472656284923620e-01,1.507619888914237296e-05,-9.448456238209211946e-03,7.433354027052070309e-03,7.753757507526092994e-04,3.376389241292022860e-03,8.686353694189634985e-04,1.498085562703152431e-03,6.649875144155485912e-04,1.317357785836505146e-03,1.230902778144377032e-04,1.132637575382245028e-03,-2.207543672897382904e-04,7.808857430894182742e-04,1.888663691876731193e-05,6.472064952236432312e-04,-2.619860810257885315e-04,7.949216901505216665e-04,1.242346721899169858e-05,5.427027540929649880e-04,3.217757755319240547e-05,7.674938945650722514e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.523701345079878630e-02,1.224744823284841869e-02,6.655244031346379966e-05,1.769276413245678554e-05,3.905934707311041754e-01,4.289218970250264218e-01,8.130539963921956659e-01,1.444857171250144003e-05,-3.614275884449036358e-02,1.540901239679067988e-02,-1.405150470562018634e-04,6.006380822598222577e-03,5.228793495254591053e-04,4.298945085237948840e-03,5.507806532720023115e-04,2.639149400971977765e-03,1.585626425576864900e-03,1.938368463369904288e-03,1.311322952280471240e-03,1.633979783074413937e-03,2.619815853828352478e-04,1.004163988391133669e-03,5.107141633615081347e-04,9.739072059247116204e-04,3.052974895262878336e-04,9.455365167318965512e-05,2.121599121817283583e-04,-2.894801092799032145e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
