# x0,tempo, beats, chroma_stft, rmse,spectral_centroid, spectral_bandwidth, rolloff,zero_crossing_rate, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13, mfcc14, mfcc15, mfcc16, mfcc17, mfcc18, mfcc19, mfcc20, y0, y1,y2,y3,y4,y5,y6,y7,y8,y9
1.000000000000000000e+00,2.399485686611969176e-02,1.033530850665117379e-02,7.556956229903808212e-05,2.518743164949625496e-05,3.892086958419125331e-01,4.089360492580318973e-01,8.243041209884928167e-01,1.758859326611379503e-05,-2.273924440118243670e-02,2.130812053350245733e-02,-4.513975491315002503e-03,7.935030655099069644e-03,-2.318623898730028457e-03,4.515312677779421621e-03,-3.001970974559271029e-03,2.949941525545398194e-03,-2.637189963053444136e-03,2.475571289721907250e-03,-2.122049221816791047e-03,1.658847879176281008e-03,-2.258151678708646918e-03,4.270393693832941228e-04,-1.208212010212751176e-03,3.923755396281859774e-04,-1.550074877956542129e-03,4.066059142418672573e-04,-4.663367683926360066e-04,-2.991053553533311012e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.797922750309653012e-02,8.753097897078203002e-03,8.807479340825463395e-05,3.631348813347591028e-05,3.534790604137397207e-01,4.969637031703675323e-01,7.900459772295036487e-01,1.104862256620126381e-05,-4.595045961635309262e-02,3.350074455382027333e-02,3.114818980872760285e-03,1.210981040341721666e-02,6.771000464026133382e-04,6.199926848356519284e-03,-1.188389115355063808e-03,5.861133247762575355e-03,-2.814584311205590127e-03,3.483618414536746033e-03,-1.750797291833934522e-03,2.241748647641569718e-03,-1.568262548153305036e-03,1.049032154942959377e-03,-1.325611057737538252e-03,2.022299346942725388e-03,-1.352458965745035116e-03,1.019261887861059234e-03,-8.074533365453131790e-04,-1.129104083515740679e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.798489998862279685e-02,8.881142087201162813e-03,7.053584018274340704e-05,1.918414883152128996e-05,4.084710209649772272e-01,3.599898105179860086e-01,8.382764900740689029e-01,2.256127925105966045e-05,-1.238870034415180676e-02,1.298371912636020128e-02,-4.831063335763640006e-03,5.191171030726458337e-03,-3.040267663150052809e-03,3.607827782256080307e-03,-3.388886240687239912e-03,3.065652447964879040e-03,-2.567808995489148996e-03,2.941330079788504175e-03,-2.008169367150959995e-03,1.761450406992158416e-03,-1.643309741926479804e-03,1.618543900584205365e-03,-1.290340255444144633e-03,1.121863049574643939e-03,-8.231961406752219025e-04,1.177358818272356217e-03,-8.490875493845500025e-04,2.338137776877561040e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.501846485150133539e-02,1.192838044814015057e-02,7.087476114949164659e-05,1.328887404778316616e-05,3.796791308246439400e-01,4.392414952411710649e-01,8.121243165427497468e-01,1.567103884710201110e-05,-4.260063167200842799e-02,2.496896083435650587e-02,-2.634710699579983096e-03,8.330065536684411534e-03,-1.354754858538804617e-03,3.521523937453308051e-03,-3.685382129801549351e-03,2.902646378456932505e-03,-3.763243164222424171e-03,2.988375756628823109e-03,-2.174097818063319611e-03,2.594236875668805894e-03,-1.430502076183556371e-03,1.648769081302142551e-03,-1.721541990007209068e-03,5.607687094022167744e-04,-1.416015846316732909e-03,1.038069518512501786e-03,1.507265148812292929e-04,9.875903028290772669e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.386492575203814914e-02,1.145227820215720393e-02,6.622361170720160830e-05,2.437696835923241887e-05,3.553203180942661188e-01,4.275040894780551826e-01,8.299911474349032092e-01,1.260104592297343871e-05,-2.912928378130878737e-02,2.028855862713679556e-02,1.563751326552574204e-03,7.720765801309783377e-03,9.449548773126033351e-04,4.758564903736694704e-03,-2.395599652766940754e-03,4.075248878900658914e-03,-2.866805013952542728e-03,2.654802217508816457e-03,-2.202062972075017992e-03,2.143507532823792257e-03,-1.962249421174431380e-03,7.625877316117327933e-04,-7.491087401494192499e-04,6.402562462618032304e-04,-1.553939915617428506e-03,3.287086048155724461e-04,-9.680150552452761485e-04,-2.698449364363161721e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.573991904357320379e-03,4.620294155119873160e-03,4.186794437513929792e-05,1.997671524836219206e-05,3.676885542583112065e-01,3.663807623308209527e-01,8.545701700594690031e-01,1.362092879441001768e-05,-1.015706952813016581e-02,5.979570237514635588e-03,3.145086796024956950e-03,2.907969679234933755e-03,2.156766725387478448e-03,1.257965116949398511e-04,1.391461418916906893e-03,-8.550374111908099232e-05,9.541493394196155168e-04,-7.263186213744795606e-05,-5.738470510528262966e-04,2.382658872281369431e-04,-4.962776407910899409e-04,-1.062423852836492537e-04,-1.603868080526381671e-04,3.365184211527322148e-04,2.712298871986764510e-04,4.415476791108217556e-04,9.859720429278356554e-04,5.085665886938844481e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.121776568675568811e-02,5.591551692158094888e-03,4.866816229313563165e-05,2.697152728586574709e-05,3.971681492968081040e-01,3.664150382046510446e-01,8.412965389177921027e-01,1.781070900311334417e-05,-1.904980491238417043e-03,7.204808068534584303e-03,-1.908024874210261011e-04,1.527465725297506502e-03,1.064396177224615847e-03,4.833955278833917458e-04,2.496301017147369277e-04,5.136562026957094225e-04,6.062065040152263403e-04,3.533679055048000953e-04,2.831922292388248984e-04,2.416707471714997827e-04,2.089314392022664703e-04,-1.882715661760395371e-04,-7.472600588940043359e-05,3.625740235402913814e-05,4.227704152564256621e-07,3.353673962056215232e-04,2.782673250451266219e-04,6.438668563952094115e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.607832340568351503e-02,1.272637951402740691e-02,6.165388844146028034e-05,2.990206020139801434e-05,4.186643665707525108e-01,3.589501051263206954e-01,8.336427904655879795e-01,2.219454631622526475e-05,7.709995293572268578e-04,6.984962825766820316e-03,-1.178658166941938101e-03,3.534518431740296240e-03,5.725630814688267340e-05,2.040098418946744655e-03,2.165857243984864412e-04,1.005137046649572140e-03,6.538055818540954283e-04,1.129331133424264820e-03,4.485486648258952928e-04,1.119409244031657107e-03,1.489560341769480571e-04,6.439661522156965839e-04,1.126843372743191983e-04,4.461676158063786809e-04,-3.782566845913431868e-04,3.660865073748965502e-04,-2.245105848540033112e-04,-3.553169167612061719e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.373220968611136086e-02,6.504770237165350723e-03,6.506545068871081282e-05,7.768660056008218543e-06,3.992045411980262859e-01,3.930352555297388362e-01,8.267543093412184074e-01,1.936020589538574351e-05,-4.429765175954541306e-02,1.718159398509448710e-02,-3.835648623602875597e-03,8.249987266872437636e-03,-6.426473353788242013e-04,2.706035568477197905e-03,-3.732928478112742914e-03,3.528802394832930827e-03,-3.921214271544992344e-03,1.324148804627042547e-03,-1.677210887831710219e-03,1.470397975700058748e-04,-2.352262149638194560e-03,9.606815484639818112e-06,-1.487577874901507922e-03,1.913947869261808520e-04,-1.451261916375380656e-03,-7.175073001467763701e-05,-7.859788363889451922e-04,-7.626840358412655205e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.740192285972974096e-02,1.304356382474935842e-02,5.157279446891770949e-05,1.487725693466718806e-05,3.693926697801791503e-01,4.124401069692667510e-01,8.316083269588984139e-01,1.288093133593036368e-05,-2.688548003186634269e-02,1.264683339612319123e-02,2.425190580401116736e-03,6.800322091807867002e-03,1.222599715303271904e-03,2.709221272308434420e-03,-9.523187781469654410e-04,8.573111822117249886e-05,9.481925136067853615e-06,-1.503273004886255041e-04,1.333607999299939455e-04,-2.524121065334287073e-04,-4.607687080930811491e-04,-6.415320336174351124e-04,-9.179561993035862668e-04,-4.098673996535993967e-04,-1.036928909580070229e-03,-1.049043273135142913e-03,-4.518773431347040243e-04,-1.907298594060458357e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.427885330556608219e-02,6.741604632493422219e-03,4.314444620999193490e-05,3.024562452212731367e-05,3.866296639041664762e-01,3.642120954948663281e-01,8.470756579537046527e-01,1.503291973274522774e-05,-5.158232266001795685e-03,6.175292475754424332e-03,2.886529060923891891e-03,1.828482008362610932e-03,7.853232479604170535e-04,-3.681118536719026036e-04,1.022594301010991240e-03,-9.628107132960302659e-05,9.189483828730272801e-04,7.903654307289448202e-04,-5.890022594870401683e-05,1.945319081284729314e-04,-2.017026397039737944e-04,5.756591701402527560e-04,-3.434439727838442253e-04,-9.589674224010319263e-05,-4.271248226150738494e-04,-2.594914267169974977e-04,-2.494285532810562017e-05,2.450134543413571057e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.054925361898228400e-02,1.494368810739949045e-02,6.481984099221150273e-05,2.357970453377188755e-05,4.006054089057826118e-01,4.000725783716565509e-01,8.230612067135280041e-01,1.954061597903577633e-05,-1.965960307081037611e-02,2.001544432737916573e-02,-2.709287177390200078e-03,6.950220096513742320e-03,-1.958106036281587366e-03,3.179152698770421059e-03,-1.290484683953238608e-03,1.540178465283786446e-03,-8.441836219152463842e-04,1.869671927125928868e-04,-1.892128727382846095e-03,7.311626851513912872e-05,-3.227513215902334202e-04,5.611235297148335893e-04,-1.690658168218728979e-04,-5.759474681268392064e-04,-8.393961591796568261e-04,-1.231915544166213052e-03,-1.599809398471115042e-03,-5.253878294564444905e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.521519789609464116e-02,1.229541078361948148e-02,8.413367515751500798e-05,3.600792530167445655e-05,3.966647464446256821e-01,4.309869129489040662e-01,8.074939434808837690e-01,1.678596876010841096e-05,-4.901646025860820904e-02,3.728494364701613606e-02,-7.283352956596193632e-03,1.092598257399220521e-02,1.445306225333457340e-03,2.984895919766549811e-03,-5.618152735286304454e-03,2.326227313837163010e-03,-3.103063367146877659e-03,-9.478607103260303307e-04,-2.299120054849058438e-03,-1.900276766795038277e-03,-9.684782016856979207e-04,-2.199851781441999714e-03,-2.448026318908013126e-03,-2.301793017992297217e-03,-2.885018386129407138e-03,-2.947663242972439149e-03,-1.282479248282400930e-03,-2.360339994731570478e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.265243735265285385e-02,6.140190549808057820e-03,4.572530469371765112e-05,2.859194780233925552e-05,3.981671346574824910e-01,3.497425726740410190e-01,8.478887588990789981e-01,1.797137437151803338e-05,-9.032138045071954951e-04,4.524151857302260125e-03,8.935933795496836009e-04,1.936527631450790697e-03,1.512984042503572046e-03,7.911716738091049929e-04,6.163146684923391429e-04,-2.049750376391682664e-04,4.959050637102081598e-04,2.235728358187030740e-04,-1.147627696282352842e-04,-7.076098908220392297e-05,-2.617424487177742298e-04,-1.586021142481022815e-04,-4.053578637457430764e-04,-1.786479983563424875e-04,-2.562744838120611804e-04,5.657818343683489103e-06,-1.066153634187011739e-04,-2.802665209089267684e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.848874410102474553e-02,8.972533010260573191e-03,7.391649849994710658e-05,1.501567008044909429e-05,4.345097557400877109e-01,3.530273115398583905e-01,8.280207418927241214e-01,2.695675949646391699e-05,-1.357624521113416985e-02,1.208398864756430810e-02,-6.668627827191803657e-03,8.501433495205185098e-03,-1.312369365964811919e-03,4.630184123327077579e-03,-1.246046219031541388e-03,4.197361828831386484e-03,-2.241616124191397712e-03,2.907475507585844960e-03,-2.826844915463101824e-03,1.554461332433682182e-03,-2.997319873437370198e-03,1.019564686603807160e-03,-1.315523656604246101e-03,7.682435796788735297e-04,-1.855097266943899273e-03,2.623265908183892298e-04,-1.669313637753419262e-03,-5.947762803445784830e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.314944111147061008e-02,6.595115607255137152e-03,5.782180191063286873e-05,2.774412899848236112e-05,3.995280736737864546e-01,3.651490055329812967e-01,8.406848877037542689e-01,1.775294096296781395e-05,-3.165303228089187682e-03,7.433851509544639122e-03,7.400407038980263150e-04,2.162716389492877478e-03,6.262068290126399225e-04,1.273392413809008037e-03,2.992883171300490938e-04,6.013805873871789272e-04,9.909025642867348455e-04,4.703140395724078474e-04,-2.293875440389502198e-05,8.863265860792944682e-04,6.048464219537485554e-04,1.131892680253492327e-04,-2.792741944670725277e-04,1.901702716034933346e-04,2.719230257870117591e-05,2.356761388004619125e-04,2.899266091730494355e-04,6.636165834722412360e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.148167879454567268e-02,5.660892893073777958e-03,4.984088496401743539e-05,2.715310344867361388e-05,4.055966490824833848e-01,3.637693166613641393e-01,8.384039753304604048e-01,1.987482968149982678e-05,-4.928385230329729652e-03,6.341482159406289232e-03,1.971812183860493974e-03,2.283708547112222025e-03,7.920072512351879895e-04,3.212799208069526033e-04,1.365398933098299454e-03,1.391243545761397895e-04,9.171183709168438669e-04,1.314720437808980329e-04,-4.707378598616510546e-04,1.538015062095219522e-05,-4.895522332734443755e-04,-5.148251551378927714e-04,-2.902613241600211368e-04,-3.341033899918282018e-04,7.173385155941715058e-05,1.039863447880636090e-04,2.667966463264833527e-04,2.225556148938252689e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.235577222700990685e-02,1.074537035694974121e-02,7.729946886113876303e-05,1.509780270199929565e-05,4.348851887916601044e-01,3.504995919996946596e-01,8.287446549746321223e-01,2.531244681623585346e-05,-1.570540939818465542e-02,1.185655411059926070e-02,-4.600717091731139873e-03,1.085736556871608714e-02,-2.699993279066051875e-03,3.332621661666292957e-03,-2.012810371082444146e-03,3.427028286734055268e-03,-1.532989900443960723e-03,2.869981691744017283e-03,-1.874292883170593357e-03,1.399175031693185951e-03,-3.250933815699458187e-03,-4.189552408370663165e-04,-1.499640664124110524e-03,4.569686321891871009e-04,-1.168319784236542154e-03,8.293499786581394766e-05,-7.739145504693067511e-04,-4.958807351352016030e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
