# x0,tempo, beats, chroma_stft, rmse,spectral_centroid, spectral_bandwidth, rolloff,zero_crossing_rate, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13, mfcc14, mfcc15, mfcc16, mfcc17, mfcc18, mfcc19, mfcc20, y0, y1,y2,y3
1.000000000000000000e+00,5.051101103079043420e-02,9.852052437243696142e-03,1.069398160506048986e-04,4.349872711828510309e-06,3.969898681928726303e-01,4.841133508328043789e-01,7.620457837172744942e-01,1.913870090827518802e-05,-1.509771807989410686e-01,4.248844683857006671e-02,-5.931355749387173543e-04,6.317372389026382207e-03,2.722319717211969890e-03,-7.197036912129192894e-04,-1.387266675499470008e-03,-8.924302823937944841e-04,-2.051555543812787815e-04,-2.804742076864971353e-04,-3.184808686833218248e-03,-1.296901776094280898e-03,-3.440215683690790878e-04,-1.758703526793944103e-03,-1.340818602561035270e-03,-8.495361595399118998e-04,-6.673466616649684517e-04,-1.080978171654236984e-04,1.203229872887427374e-03,1.106812610638140300e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.871237566305207489e-02,9.037610696654846398e-03,7.041919097640521319e-05,1.357271625084520754e-05,3.895865974134924414e-01,4.590017635132827012e-01,7.972473791477232563e-01,1.600464591768114203e-05,-3.265210746359396149e-02,1.977958493820560285e-02,2.179958535782171845e-04,4.541369268843053683e-03,4.166266880412271799e-03,4.787904453517272184e-04,-2.970151619769479420e-04,3.370338393454795774e-05,-1.002212019113311566e-03,7.176894468253776751e-04,-8.522632474441783424e-04,-8.629849404918644171e-04,-2.937415213272875241e-04,-4.245641870170197051e-04,-7.263325840315490315e-04,-1.215902500014833182e-03,-1.405101779698059118e-03,-1.040695126484443046e-03,-4.122029960901637700e-04,-4.619729792072921836e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.615180424776172158e-02,1.223596072849469918e-02,8.737243427030273182e-05,2.414892198828105048e-05,3.760542646724998050e-01,4.936140211398387656e-01,7.775723007718529090e-01,1.631072135900927378e-05,-8.936000676163095846e-02,3.413068381260084272e-02,2.865083500954317564e-03,1.608214046256527599e-02,5.682272264768649210e-03,2.391131646495361918e-03,2.755207884928613862e-03,7.443310688310927209e-04,3.697932691880006981e-06,7.060515671547958581e-04,1.317806077339909142e-03,-1.036522236030547111e-03,5.024777943424101881e-04,8.347173380667293526e-04,1.042709275158053631e-03,1.022461902128963011e-03,-1.427875747485809685e-03,1.549401974888902896e-04,1.862710303641270824e-03,1.013873049401985528e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.702182323920766946e-02,8.333102400279684616e-03,6.078979086762469557e-05,7.905918786326266231e-06,3.887651466915917897e-01,3.838405424350211370e-01,8.364995377498127826e-01,1.737074593902851734e-05,-3.429300777782752496e-02,1.186135586758504772e-02,1.186424999386103763e-03,8.161217826231886852e-03,-1.768269487045114247e-04,1.714616017767715654e-03,-1.190164416552404614e-03,3.693686256686343899e-03,-2.266674503239629428e-03,2.804258313729394471e-03,-2.901426531909358057e-03,9.334519900877202153e-04,-1.526883642145457831e-03,8.029211002205520779e-04,-1.770930142848632432e-03,5.071137588500408645e-04,-1.709261994662886024e-03,2.109232939333732055e-04,-1.622206747316258741e-03,-6.560426013186836667e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.165174093157772366e-02,5.681610816159803935e-03,5.190666405283064815e-05,3.361612535767358716e-05,3.784679108812912252e-01,3.852190192145630299e-01,8.414730381054619235e-01,1.449315288163587363e-05,-3.132070918839910227e-03,9.504953426622747559e-03,5.172944485481309950e-04,3.832403389970104237e-03,1.862179238088576029e-03,7.747189861474672659e-04,5.385387776018801028e-04,1.008149110738216624e-03,3.586069399887648599e-04,1.149648897633109412e-03,-3.092289014565939836e-04,2.814345436147957049e-04,-4.572625226129259173e-04,6.932058223725875773e-04,-2.400979818246928382e-05,4.884837662564533404e-05,7.918598182550676886e-05,5.449011629636964444e-04,1.255648286587772227e-04,5.533001174152052219e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.798497698664828712e-02,8.853339419676878319e-03,7.536222102719576036e-05,2.656723088461025351e-05,3.968924277214773699e-01,3.772490519890570049e-01,8.362109481837790570e-01,2.151226375811125512e-05,-7.647945370248277093e-03,1.699733585219562540e-02,-5.359561251733514775e-03,5.725651108854343946e-03,-2.932641143664148440e-03,5.400975435149707633e-03,-2.614860088666101472e-03,3.682586709854245976e-03,-2.692164483674881325e-03,3.121134581475742791e-03,-2.185876743674789076e-03,2.754052574705048630e-03,-1.656475239743336863e-03,1.933334200696857014e-03,-1.293518557476801929e-03,1.024934050349496839e-03,-1.230453576888305414e-03,5.981524613234434368e-04,-1.105686366389492352e-03,4.751050743191416871e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.170634600701880246e-02,2.201134850427285614e-02,7.642208678328744626e-05,4.618683530262593113e-05,4.254806894799010863e-01,6.211558683795274094e-01,6.447118342586971584e-01,2.042688584199154421e-05,-9.986501178597946560e-02,6.467558063564791959e-02,4.055927323500653318e-03,-1.232358872710218349e-03,-2.406820487084633531e-04,-8.311096624834797639e-04,-4.878663694548915006e-03,-3.443082648409014936e-03,-5.858541736738472408e-03,-4.822962404965445808e-03,-4.925125615180096783e-03,-2.871753433281209848e-03,-3.157356756102412502e-03,-8.332697301767798053e-04,-1.164045576595146899e-03,-3.441552264761238932e-04,-1.589970776143637436e-03,-3.536004109598207281e-04,-1.595812917942268042e-03,-1.554891599070467798e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.942276420362311004e-02,8.794416227164314481e-03,8.138893909275753721e-05,3.393268764161331446e-05,3.980850284442313813e-01,4.063805348507887327e-01,8.215156526942087867e-01,1.790137024640899843e-05,-2.285516666158019308e-02,1.924814582684911124e-02,-3.714043473855157575e-03,8.760759800821034393e-03,7.458414264718468949e-04,5.563876489375549350e-03,-2.111446073013457914e-04,2.871947162156724374e-03,-1.510246165534552456e-03,1.905236656821315908e-03,-1.974597430670902397e-03,1.240239285604950682e-03,-7.661590058207571599e-04,1.541601665833342537e-03,-6.261319820640892696e-04,2.373976193480911413e-05,-1.531176327146666072e-03,-3.405496188305974915e-04,-4.738372816251289351e-04,-1.420842237735411503e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.327531628326376043e-02,1.102521648596069444e-02,6.053453768266050069e-05,1.767537389199095872e-05,3.972628615624317905e-01,4.151526413459229459e-01,8.177188783499698133e-01,1.724036907958659265e-05,-1.668081929935779500e-02,1.383235426109554952e-02,-7.026307467640167123e-04,4.958061701439556331e-03,4.879777098438654978e-04,-3.168445587409113307e-04,7.228123558462959831e-04,5.568797430357075393e-04,-6.882304982206400527e-04,-2.868194526629665240e-04,-6.445636545933738784e-04,-2.216000067813341673e-04,-6.114497121670521302e-04,-8.399072647042368084e-04,-4.686960124761676140e-04,-4.262913230923960872e-05,-1.202248258140578520e-03,-6.635976193403655965e-04,-5.593358080347372082e-04,-1.639617343475971954e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.050603809244385192e-02,9.895969088929760377e-03,6.823702500096962822e-05,2.921492144981210109e-05,3.838297330050332579e-01,4.725024026863955950e-01,7.918146580560185832e-01,1.474445076947739673e-05,-3.244896276496087029e-02,2.851345252016162027e-02,-5.748357102639994106e-04,6.439166744544941832e-03,2.871167636077480275e-06,2.794986999914262455e-04,-2.536599016510823149e-03,-3.156438007299729414e-04,-1.613811023734546381e-03,-1.405353755445039885e-03,-1.194913274516273133e-03,-4.991758811117467465e-04,-1.058736897817433038e-03,-5.369086950229945638e-04,-2.707878385874138458e-04,-9.124720180492349592e-04,-9.751006212836020506e-04,-1.799577292691437397e-03,-3.853093649645208648e-04,-2.498588342883229885e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.618926985662698381e-02,7.017063421454405696e-03,6.885199644894364360e-05,2.263489385439473753e-05,3.891026679287525880e-01,4.632779296038054273e-01,7.936188088269335861e-01,1.484847027566989133e-05,-5.129685431287736574e-02,3.055664600644004275e-02,-4.446361792379828655e-03,1.161298712936240096e-02,-4.507613021747878396e-04,4.269023454971349052e-03,-3.685980913421849168e-03,3.677139229296893380e-03,-4.859494795037560752e-03,2.734978871996892984e-03,-3.377322328542173378e-03,3.011063122704785589e-04,-1.556266619172517020e-03,-4.215748031525938825e-04,-2.179282675021332934e-03,-6.299517718405741066e-04,-2.840495363135359195e-03,4.232057964376626847e-05,-1.826235000613933438e-03,-1.880683150446792141e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.011232755564399170e-02,4.884001974448356001e-03,5.423908527974530866e-05,4.186848088192932164e-05,3.824681893287705803e-01,3.927613873944136857e-01,8.361475288354729418e-01,1.598590767219166365e-05,-3.005792982024703928e-03,1.170335008420473645e-02,-7.403015491022773859e-04,4.922146324683691898e-03,1.169941882133357976e-03,2.629176724762868206e-03,-2.240059351819715153e-04,1.395559659189620633e-03,4.146793297355308092e-04,1.391277279187388060e-03,-4.113389630627104420e-04,1.146280688741053728e-03,5.162348091440378280e-05,7.527569510363596233e-04,4.271994334752959280e-04,2.886271935569762869e-04,3.749805098873682397e-04,9.773853109334342676e-04,-5.088486358285139758e-04,9.646675764949263392e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.623994011160704784e-02,8.000607109737562644e-03,5.189450946798936310e-05,2.067305024903867781e-05,3.998164479442858354e-01,3.598219636813139721e-01,8.427832351865349736e-01,1.935090747520146572e-05,-2.810415121184776759e-03,6.846994577395146796e-03,8.374379490708687814e-04,1.973490679919429839e-03,6.568119536990466934e-04,1.416243143688234460e-03,2.002702013590807004e-04,6.525043406590702198e-04,3.291016041322010715e-04,8.764527417747389670e-04,2.344678392035156017e-04,1.507683425586940748e-04,-2.801631326588042373e-04,-2.768468653974754941e-04,1.331620562619690420e-05,-1.697174545943843814e-05,2.724600535241999684e-04,1.896974636149286570e-04,-2.198436788032569059e-04,-2.914494501082622339e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.923471271072496103e-02,1.393861604121083599e-02,8.792938432807367020e-05,2.227232833815034863e-05,3.891300092218714091e-01,4.428404135509796946e-01,8.049294670934041829e-01,1.611807352340078432e-05,-4.823038278380238630e-02,3.125326686306978408e-02,-5.208467160843391168e-03,1.153708445941893125e-02,-6.697325747749285300e-04,3.194321388256717541e-03,-1.645108694365083604e-03,2.672288001185583843e-03,-2.712103840079569707e-03,1.524443774208768167e-03,-2.349126980424486380e-03,1.287908333813943002e-03,-9.099086295091063717e-04,8.143291161347593907e-05,-1.996267575844937626e-03,9.850158855908910395e-05,-1.625124242913006476e-03,2.946602227416894332e-04,1.790150660291014908e-04,-1.296391520552630551e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.762324208429653233e-02,8.252419452806794217e-03,5.485237709979368873e-05,3.287162632865073844e-05,3.969686328270219944e-01,3.640365053796636441e-01,8.421230537914441427e-01,2.047628764128704200e-05,-7.906277050474126364e-03,1.116781675653223671e-02,-2.804687789298347320e-03,8.451058610315446626e-03,-5.911264332025918319e-04,4.797182228045780705e-03,-2.469669795902259754e-03,3.362395758600064503e-03,-1.839213551665657949e-03,4.083709143439589670e-03,-1.385382891298771223e-03,1.169217583627043134e-03,-1.584753557325786809e-03,1.042349047868881525e-03,-1.369581545590290751e-03,1.953586369082051157e-03,-1.478533828265514091e-03,5.535812268063839336e-04,-7.423765437889931051e-04,6.641045683729992696e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.767877881039580212e-02,1.379424933815028703e-02,8.190600874614304945e-05,2.754612995332122297e-05,3.693459794323955547e-01,5.483034265545887465e-01,7.418668179242083882e-01,1.133655955729089457e-05,-9.677989980542883730e-02,3.578138752833018993e-02,7.024049988337916807e-03,5.179448858074163498e-03,2.627833443185441462e-03,7.085100509419199090e-03,-2.763225138789945044e-03,4.786038587482061967e-04,-5.477446058370021888e-03,-2.674651414685465332e-03,-5.457161375909048984e-03,-3.391743361370806124e-03,-5.032340541808458939e-03,-4.041642177615096913e-03,-3.928365003082215541e-03,-4.665364428430783875e-03,-3.237574582787469766e-03,-1.854295587911411556e-03,-2.494529174432931311e-03,-2.305449742230841238e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.832541059690583257e-02,1.368046678878949429e-02,5.926837184334481394e-05,2.264227216567461152e-05,3.961264080482205241e-01,3.816554155954971495e-01,8.340576462423786586e-01,1.977792137459327693e-05,-1.673654675174588921e-02,1.777910871089978181e-02,-3.627515472120331971e-03,8.533713057351757086e-03,-5.307080876252028880e-03,3.648567602521023221e-03,-3.210307145435013776e-03,2.479131490650631105e-03,-2.242821273471066416e-03,2.356144841131790641e-03,-2.468160815133106038e-03,1.354667996705332571e-03,-3.371735022754731963e-03,5.009807869615713659e-04,-1.720484445364673298e-03,1.212256956386134014e-03,-1.982468685126541688e-03,1.568115493293837552e-03,-5.190928408577065662e-04,-1.710809115384013417e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.036665785787480920e-02,9.883879020659716921e-03,6.692173799451995155e-05,2.888097682712425214e-05,3.907088294486092961e-01,3.921263211182841601e-01,8.321352160732359282e-01,1.839662245956806563e-05,-1.189486227422740725e-02,1.757556767116107144e-02,-2.932367104056220197e-03,8.935348590765989155e-03,-1.773727925480627797e-03,3.477414927354241861e-03,-3.777783482157841266e-03,2.692569275629011927e-03,-3.259261918370979366e-03,2.837278980327406861e-03,-3.103038183311821688e-03,2.103083422830812413e-03,-2.290165248989410509e-03,6.738222257043774161e-04,-1.541032690337057823e-03,8.710423992096133234e-04,-1.704309516044870453e-03,1.133550042354668263e-03,-7.816547794932495775e-04,-3.133556889968477184e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.943340074031583833e-02,1.412447276040190366e-02,1.114760843165237079e-04,2.900323628360273001e-05,4.020645060314927965e-01,5.162504690488448622e-01,7.476862148095920757e-01,1.799444813459737713e-05,-9.041094096214746800e-02,5.759360492061396664e-02,-8.077846657860418556e-03,9.508784477084513548e-03,5.401949221110471586e-03,-1.236575973789629836e-03,1.491350453804416148e-03,-2.780744050347041347e-04,-3.339271167268997257e-03,6.227582887655355205e-04,-1.560085154830466708e-03,-1.283643379065778009e-03,-1.499900144793734052e-03,-2.863017067887380866e-03,-8.389656918592361358e-04,-1.817404716358723754e-03,-3.942087206048533639e-03,-8.527326603386926147e-04,-1.916549338582817250e-04,-1.688696706271709249e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,4.856530397061895044e-02,2.375654621319540916e-02,7.139780945675448082e-05,1.121653427492186801e-05,4.089449780953643976e-01,4.728613974873299153e-01,7.724238923987463146e-01,2.168663590414282482e-05,-8.714701212034028921e-02,4.327580233976868057e-02,-8.118139360371727162e-03,7.238246843185255387e-03,-3.451444485721669067e-04,-1.893755415585309226e-03,-8.255574988750873826e-04,-1.061096033664549751e-03,-9.085727948913423788e-04,-9.462415666544415861e-04,-2.182310463872507485e-03,-5.065133121633731608e-04,9.258947969346721391e-04,8.078020963025312048e-04,7.623291081646772598e-04,1.387541685195092670e-03,7.147032565408470688e-04,-3.828264652667812758e-04,-1.065062418862090712e-03,-8.439247113509883332e-04,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.932466258342085658e-02,1.387937660268546286e-02,1.302417449129094750e-04,3.835888731267655504e-06,4.135992467137640238e-01,5.956516897566060953e-01,5.998697763567781838e-01,2.388027771026361753e-05,-3.192627101449995175e-01,1.002777460240561469e-01,1.524173375681086261e-02,8.162585128877557911e-03,4.194205927511030114e-03,-4.098843262017730880e-03,-3.386573949492252111e-03,-5.979798180780822314e-03,-6.372147742096659177e-03,-5.316749142791434880e-03,-5.104150206283654227e-03,-2.850596736979084042e-03,-2.111093552578279658e-03,-2.475650500037918002e-03,-1.999495708964149545e-03,-2.787797417916629099e-03,-3.286248346898326331e-03,-3.788238683642712514e-03,-4.748461948811571673e-03,-3.732303881082885653e-03,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.826757134848854339e-02,8.992450178913109077e-03,7.242495234294252617e-05,2.565128817859660558e-05,4.051238786905984601e-01,3.716745713997991474e-01,8.346526871857397056e-01,2.166785347350574367e-05,-1.829881359566232907e-02,1.390341669044855774e-02,-5.201469067844551389e-03,7.013239185550444905e-03,-1.444569136440805200e-03,5.318289886337942626e-03,-1.504493233349737729e-03,4.417328871425447306e-03,-1.402715482984486081e-03,3.037816077036228999e-03,-7.890823097550629401e-04,1.260016713782079970e-03,-7.382718043770888959e-04,7.613737374381571730e-04,-6.959186061359326925e-04,5.202256410815231814e-04,-4.863392913581968124e-05,8.467684790270504696e-04,6.813130907936564614e-05,6.506762419589432129e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.360466344325864690e-02,2.151558903685506577e-02,6.690784932068431301e-05,5.674884019414100584e-05,3.578027582525057371e-01,5.473717096685323247e-01,7.517812131026249123e-01,1.058675502224639057e-05,-5.743822642138504686e-02,3.337646796125346565e-02,5.181179079482301116e-03,7.254717940470025578e-03,9.060220626231280984e-05,6.935701562725235178e-03,-6.375235370751690563e-03,3.208159525362659116e-03,-7.700260881336039309e-03,-2.192770161274794870e-03,-7.135153289936540036e-03,-3.446879115147791824e-03,-4.879518224823763996e-03,-2.328094697255153524e-03,-3.430736266361937483e-03,-3.619776028936528851e-03,-4.070112931122030903e-03,-2.353654979165448972e-03,-4.310223529122495997e-03,-2.961161863530156584e-03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
